table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
openfema,data_products,femaweb_declaration_areas,designatedDate,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster was designated
openfema,data_products,femaweb_declaration_areas,entryDate,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the record was entered into the system
openfema,data_products,femaweb_declaration_areas,updateDate,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the record was last updated
openfema,data_products,femaweb_declaration_areas,closeoutDate,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster declaration was closed out
openfema,data_products,femaweb_declaration_areas,hash,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Hash value for data integrity checks
openfema,data_products,femaweb_declaration_areas,lastRefresh,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date of the last data refresh
openfema,data_products,femaweb_declaration_areas,femadexLastRefresh,14,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp of the last refresh from FEMA's data exchange platform
openfema,data_products,femaweb_disaster_declarations,disasterNumber,0,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each declared disaster
openfema,data_products,femaweb_disaster_declarations,declarationDate,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster was officially declared by FEMA
openfema,data_products,femaweb_disaster_declarations,disasterName,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name or title of the declared disaster
openfema,data_products,femaweb_disaster_declarations,incidentBeginDate,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Start date of the disaster incident
openfema,data_products,femaweb_disaster_declarations,incidentEndDate,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,End date of the disaster incident
openfema,data_products,femaweb_disaster_declarations,declarationType,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Type of declaration made by FEMA (e.g., emergency, major disaster)"
openfema,data_products,femaweb_disaster_declarations,stateCode,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Code representing the state where the disaster occurred
openfema,data_products,femaweb_disaster_declarations,stateName,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the state where the disaster occurred
openfema,data_products,femaweb_disaster_declarations,incidentType,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Type of disaster incident (e.g., hurricane, wildfire)"
openfema,data_products,femaweb_disaster_declarations,entryDate,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster information was entered into the system
openfema,data_products,femaweb_disaster_declarations,updateDate,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster information was last updated
openfema,data_products,femaweb_disaster_declarations,closeoutDate,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster declaration was closed out
openfema,data_products,femaweb_disaster_declarations,region,12,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Region code where the disaster occurred
openfema,data_products,femaweb_disaster_declarations,ihProgramDeclared,13,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if Individual Housing Program was declared for the disaster
openfema,data_products,femaweb_disaster_declarations,iaProgramDeclared,14,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if Individual Assistance Program was declared for the disaster
openfema,data_products,femaweb_disaster_declarations,paProgramDeclared,15,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if Public Assistance Program was declared for the disaster
openfema,data_products,femaweb_disaster_declarations,hmProgramDeclared,16,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicator if Hazard Mitigation Program was declared for the disaster
openfema,data_products,femaweb_disaster_declarations,designatedIncidentTypes,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Types of incidents designated for the disaster declaration
openfema,data_products,femaweb_disaster_declarations,declarationRequestDate,18,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the disaster declaration request was made
openfema,data_products,femaweb_disaster_declarations,disasterPageUrl,19,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,URL link to the FEMA page providing details about the disaster
openfema,data_products,femaweb_disaster_declarations,shapefileUrl,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,URL link to the shapefile data for the declared disaster
openfema,data_products,femaweb_disaster_declarations,kmzfileUrl,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,URL link to the KMZ file data for the declared disaster
openfema,data_products,femaweb_disaster_declarations,geoJsonUrl,22,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,URL link to the GeoJSON file data for the declared disaster
openfema,data_products,femaweb_disaster_declarations,id,23,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each record in the table
openfema,data_products,femaweb_disaster_declarations,hash,24,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Hash value for data integrity verification
openfema,data_products,femaweb_disaster_declarations,lastRefresh,25,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date of the last data refresh/update
openfema,data_products,femaweb_disaster_declarations,femadexLastRefresh,26,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date of the last FEMADEX data refresh/update
openfema,data_products,femaweb_disaster_summaries,disasterNumber,0,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each disaster event
openfema,data_products,femaweb_disaster_summaries,totalNumberIaApproved,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total number of approved Individual Assistance applications
openfema,data_products,femaweb_disaster_summaries,totalAmountIhpApproved,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total amount approved for Housing Assistance
openfema,data_products,femaweb_disaster_summaries,totalAmountHaApproved,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total amount approved for Other Needs Assistance
openfema,data_products,femaweb_disaster_summaries,totalAmountOnaApproved,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total amount approved for Public Assistance
openfema,data_products,femaweb_disaster_summaries,totalObligatedAmountPa,5,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total obligated amount for Public Assistance
openfema,data_products,femaweb_disaster_summaries,totalObligatedAmountCatAb,6,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total obligated amount for Category A and B assistance
openfema,data_products,femaweb_disaster_summaries,totalObligatedAmountCatC2g,7,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total obligated amount for Category C to G assistance
openfema,data_products,femaweb_disaster_summaries,paLoadDate,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp for loading Public Assistance data
openfema,data_products,femaweb_disaster_summaries,iaLoadDate,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp for loading Individual Assistance data
openfema,data_products,femaweb_disaster_summaries,totalObligatedAmountHmgp,10,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total obligated amount for Hazard Mitigation Grant Program
openfema,data_products,femaweb_disaster_summaries,hash,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier hash for each record
openfema,data_products,femaweb_disaster_summaries,lastRefresh,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp for last data refresh
openfema,data_products,femaweb_disaster_summaries,id,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Unique identifier for each record
openfema,data_products,femaweb_disaster_summaries,femadexLastRefresh,14,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp for last refresh in FEMADEX system
openfema,data_products,fima_nfip_claims,agricultureStructureIndicator,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicates if the structure is related to agriculture
openfema,data_products,fima_nfip_claims,asOfDate,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the data was last updated
openfema,data_products,fima_nfip_claims,basementEnclosureCrawlspaceType,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Type of basement, enclosure, or crawlspace"
openfema,data_products,fima_nfip_claims,policyCount,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number of insurance policies associated with the claim
openfema,data_products,fima_nfip_claims,crsClassificationCode,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Code indicating the Community Rating System classification
openfema,data_products,fima_nfip_claims,dateOfLoss,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Date when the loss occurred
openfema,data_products,fima_nfip_claims,elevatedBuildingIndicator,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicates if the building is elevated above ground level
openfema,data_products,fima_nfip_claims,elevationCertificateIndicator,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicates if an elevation certificate is available
openfema,data_products,fima_nfip_claims,elevationDifference,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Difference in elevation from base flood level
openfema,data_products,fima_nfip_claims,baseFloodElevation,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Elevation of the base flood level
openfema,data_products,fima_nfip_claims,ratedFloodZone,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Zone rating for flood risk
openfema,data_products,fima_nfip_claims,houseWorship,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Indicates if the structure is used for worship purposes
openfema,data_products,fima_nfip_claims,locationOfContents,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Location of contents within the structure
openfema,data_products,fima_nfip_claims,lowestAdjacentGrade,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Lowest grade level adjacent to the building
openfema,data_products,fima_nfip_claims,lowestFloorElevation,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Elevation of the lowest floor in the building
openfema,data_products,fima_nfip_claims,numberOfFloorsInTheInsuredBuilding,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Number of floors in the insured building
